Age,Avg Monthly GB Download,Avg Monthly Long Distance Charges,ChurnIndicator,Churn Category,Churn Reason,Churn Score,City,CLTV,Contract,Country,CustomerID,Customer Status,Dependents,Device Protection Plan,Gender,Internet Service,Internet Type,Lat Long,Latitude,Longitude,Married,MonthlyCharges,Multiple Lines,Number of Dependents,Number of Referrals,Offer,Online Backup,Online Security,Paperless Billing,Partner,Payment Method,Phone Service,Population,Premium Tech Support,Quarter,Referred a Friend,Satisfaction Score,Senior Citizen,State,Streaming Movies,Streaming Music,Streaming TV,Tenure in Months,Total Charges,Total Extra Data Charges,Total Long Distance Charges,Total Refunds,Total Revenue,Under 30,Unlimited Data,Zip Code,CallDuration,DataUsage,Location,ServicePlan,Complaints,Tenure,SessionCount,CongestionRisk,Cost,Profit,ChurnLabel
70,10,45.13,0,Unknown,Unknown,35,Porterville,3199,Two Year,United States,4238-JSSWH,Stayed,0,1,Female,1,Fiber Optic,"36.008958, -118.891593",36.008958,-118.891593,1,102.05,1,0,1,Unknown,0,0,0,1,Bank Withdrawal,1,65566,0,Q3,1,5,1,California,1,1,1,35,3452.55,0,1579.55,0.0,5032.1,0,1,93257,3430,52.450516,Bhaktapur,Two Year,6,43,3,High,147.2757736206055,-45.225773620605494,0.0
77,4,6.23,1,Attitude,Attitude of support person,73,Sacramento,2174,Month-to-Month,United States,4248-HCETZ,Churned,0,1,Male,1,Fiber Optic,"38.584505, -121.491956",38.584505,-121.491956,1,79.65,0,0,1,Offer C,1,0,1,1,Credit Card,1,16599,0,Q3,1,3,1,California,0,0,0,30,2365.15,0,186.9,0.0,2552.05,0,1,95814,3773,41.250515,Bhaktapur,Month-to-Month,6,43,3,High,137.3357724761963,-57.68577247619629,1.0
80,6,36.82,1,Competitor,Competitor made better offer,90,San Diego,3209,Month-to-Month,United States,4248-QPAVC,Churned,0,1,Female,1,Fiber Optic,"32.957195, -117.202542",32.957195,-117.202542,1,85.35,1,0,1,Offer D,0,1,1,1,Bank Withdrawal,1,28201,0,Q3,1,1,1,California,0,0,0,17,1463.45,0,625.94,0.0,2089.39,0,1,92130,3920,44.100513,Bhaktapur,Month-to-Month,6,43,3,High,144.55077018737794,-59.20077018737794,1.0
44,22,17.18,1,Attitude,Attitude of support person,95,Woodland,4110,Month-to-Month,United States,4250-FDVOU,Churned,0,0,Female,1,DSL,"38.71967, -121.862416",38.71967,-121.862416,0,56.25,0,0,0,Offer E,1,1,0,0,Bank Withdrawal,1,38547,0,Q3,0,1,0,California,0,0,0,6,389.1,0,103.08,0.0,492.18,0,1,95695,2156,29.550514,Bhaktapur,Month-to-Month,6,43,3,High,87.44577133178711,-31.195771331787114,1.0
70,53,19.68,0,Unknown,Unknown,70,Fresno,4353,One Year,United States,4250-WAROZ,Stayed,1,0,Male,1,Fiber Optic,"36.749403, -119.787574",36.749403,-119.787574,1,93.25,1,3,4,Unknown,1,1,1,1,Bank Withdrawal,1,13858,0,Q3,1,3,1,California,1,0,0,60,5774.55,0,1180.8,0.0,6955.35,0,1,93701,3430,48.050514,Bhaktapur,One Year,6,43,3,High,140.67577133178713,-47.42577133178713,0.0
22,52,0.0,0,Unknown,Unknown,23,Banning,4275,Two Year,United States,4254-QPEDE,Stayed,0,1,Female,1,DSL,"33.936298, -116.849577",33.936298,-116.849577,1,66.25,0,0,3,Unknown,1,1,0,1,Credit Card,0,25859,1,Q3,1,4,0,California,1,1,1,52,3330.1,0,0.0,0.0,3330.1,1,1,92220,1078,34.550514,Bhaktapur,Two Year,6,43,3,High,73.38577133178711,-7.135771331787112,0.0
22,52,40.03,0,Unknown,Unknown,52,Morro Bay,2789,Month-to-Month,United States,4256-ZWTZI,Stayed,1,0,Female,1,DSL,"35.369553, -120.763864",35.369553,-120.763864,0,51.0,0,1,0,Unknown,0,0,1,0,Credit Card,1,10909,1,Q3,0,4,0,California,0,0,0,5,286.8,0,200.15,0.0,486.95,1,0,93442,1078,26.925514,Bhaktapur,Month-to-Month,6,43,3,High,61.94827133178711,-10.948271331787112,0.0
25,52,0.0,0,Unknown,Unknown,72,Dinuba,2270,Month-to-Month,United States,4257-GAESD,Stayed,0,0,Female,1,Cable,"36.523619, -119.386868",36.523619,-119.386868,0,45.0,0,0,0,Offer E,0,0,0,0,Credit Card,0,24206,0,Q3,0,5,0,California,1,1,1,6,298.7,0,0.0,0.0,298.7,1,1,93618,1225,23.925514,Bhaktapur,Month-to-Month,6,43,3,High,60.38827133178711,-15.38827133178711,0.0
38,19,5.36,0,Unknown,Unknown,38,Desert Hot Springs,2432,Month-to-Month,United States,4273-MBHYA,Joined,1,0,Female,1,Fiber Optic,"33.832799, -116.250973",33.832799,-116.250973,0,89.35,0,1,0,Unknown,0,0,1,0,Bank Withdrawal,1,5529,0,Q3,0,3,0,California,1,1,1,1,89.35,0,5.36,0.0,94.71,0,1,92241,1862,46.100513,Bhaktapur,Month-to-Month,6,43,3,High,106.39077018737794,-17.040770187377944,0.0
56,11,4.8,1,Other,Deceased,66,Walnut Grove,5633,Month-to-Month,United States,4274-OWWYO,Churned,0,0,Male,1,Fiber Optic,"38.240419, -121.587535",38.240419,-121.587535,0,74.35,0,0,0,Unknown,1,0,1,0,Bank Withdrawal,1,2344,0,Q3,0,3,0,California,0,0,0,1,74.35,0,4.8,0.0,79.15,0,1,95690,2744,38.600513,Bhaktapur,Month-to-Month,6,43,3,High,112.78077018737793,-38.43077018737793,1.0
48,0,8.53,0,Unknown,Unknown,56,Three Rivers,5092,Two Year,United States,4277-BWBML,Stayed,1,0,Male,0,Fiber Optic,"36.413433, -118.854708",36.413433,-118.854708,1,19.95,0,2,0,Offer A,0,0,0,1,Bank Withdrawal,1,2318,0,Q3,0,3,0,California,0,0,0,72,1322.85,0,614.16,0.0,1937.01,0,0,93271,2352,11.400515,Bhaktapur,Two Year,6,43,3,High,64.14077190399169,-44.19077190399169,0.0
34,7,36.39,1,Competitor,Competitor had better devices,67,Daly City,5071,Month-to-Month,United States,4277-PVRAN,Churned,0,0,Female,1,Fiber Optic,"37.691561, -122.445202",37.691561,-122.445202,0,80.1,0,0,0,Unknown,0,0,1,0,Bank Withdrawal,1,47453,0,Q3,0,1,0,California,0,0,1,8,679.3,0,291.12,0.0,970.42,0,1,94014,1666,41.475513,Bhaktapur,Month-to-Month,6,43,3,High,95.53327018737792,-15.433270187377929,1.0
51,26,45.68,0,Unknown,Unknown,50,Nuevo,3019,Month-to-Month,United States,4277-UDIEF,Stayed,1,0,Male,1,Cable,"33.82769, -117.102244",33.82769,-117.102244,1,81.0,1,3,3,Offer C,0,1,0,1,Bank Withdrawal,1,7344,1,Q3,1,3,0,California,1,1,1,24,1923.85,0,1096.32,0.0,3020.17,0,1,92567,2499,41.925514,Bhaktapur,Month-to-Month,6,43,3,High,112.86827133178711,-31.868271331787113,0.0
36,8,19.0,0,Unknown,Unknown,47,San Bernardino,4099,Month-to-Month,United States,4280-DLSHD,Stayed,0,1,Male,1,Cable,"34.122501, -117.320138",34.122501,-117.320138,1,54.75,0,0,10,Offer E,1,0,1,1,Credit Card,1,23146,0,Q3,1,3,0,California,0,0,0,8,445.85,0,152.0,0.0,597.85,0,1,92411,1764,28.800514,Bhaktapur,Month-to-Month,6,43,3,High,78.48077133178711,-23.73077133178711,0.0
69,30,0.0,0,Unknown,Unknown,33,Covina,3511,Month-to-Month,United States,4282-ACRXS,Stayed,0,0,Male,1,Cable,"34.084747, -117.886844",34.084747,-117.886844,1,24.85,0,0,2,Offer C,0,0,1,1,Bank Withdrawal,0,17554,0,Q3,1,3,1,California,0,0,0,38,955.75,0,0.0,0.0,955.75,0,1,91723,3381,13.850514,Bhaktapur,Month-to-Month,6,43,3,High,88.39577161788941,-63.54577161788941,0.0
39,3,32.67,0,Unknown,Unknown,55,Tahoe City,4629,One Year,United States,4282-MSACW,Stayed,0,1,Male,1,Fiber Optic,"39.178337, -120.162806",39.178337,-120.162806,0,117.2,1,0,0,Unknown,1,1,1,0,Credit Card,1,4002,1,Q3,0,3,0,California,1,1,1,68,8035.95,0,2221.56,0.0,10257.51,0,1,96145,1911,60.025517,Bhaktapur,One Year,6,43,3,High,128.25827476501465,-11.058274765014644,0.0
67,15,16.78,1,Dissatisfaction,Network reliability,65,El Sobrante,3715,Month-to-Month,United States,4283-FUTGF,Churned,0,1,Male,1,Fiber Optic,"37.963995, -122.288296",37.963995,-122.288296,0,79.85,1,0,0,Unknown,0,0,1,0,Bank Withdrawal,1,25399,0,Q3,0,3,1,California,0,0,0,19,1471.75,0,318.82,0.0,1790.57,0,1,94803,3283,41.350513,Bhaktapur,Month-to-Month,6,43,3,High,127.68577018737793,-47.83577018737793,1.0
40,11,27.53,0,Unknown,Unknown,66,Sacramento,3013,Month-to-Month,United States,4283-IVYCI,Stayed,0,0,Male,1,Cable,"38.445939, -121.496855",38.445939,-121.496855,0,64.95,0,0,0,Offer E,0,1,0,0,Credit Card,1,9063,1,Q3,0,3,0,California,1,1,0,9,547.8,0,247.77,0.0,795.57,0,1,95832,1960,33.900517,Bhaktapur,Month-to-Month,6,43,3,High,90.05077476501465,-25.10077476501465,0.0
63,26,44.66,1,Attitude,Attitude of support person,89,Newport Beach,3344,Month-to-Month,United States,4285-GYRQC,Churned,0,1,Female,1,Fiber Optic,"33.606336, -117.893042",33.606336,-117.893042,1,86.25,0,0,1,Offer E,0,0,1,1,Bank Withdrawal,1,3124,0,Q3,1,2,0,California,0,0,1,7,587.1,0,312.62,0.0,899.72,0,1,92662,3087,44.550514,Bhaktapur,Month-to-Month,6,43,3,High,128.56577133178712,-42.31577133178712,1.0
54,4,22.56,1,Competitor,Competitor had better devices,70,Madera,2576,Month-to-Month,United States,4289-DTDKW,Churned,0,0,Male,1,Cable,"36.902954, -120.194274",36.902954,-120.194274,1,101.3,1,0,1,Offer B,1,0,1,1,Bank Withdrawal,1,28434,0,Q3,1,1,0,California,1,1,1,40,4113.1,0,902.4,0.0,5015.5,0,1,93637,2646,52.075516,Bhaktapur,Month-to-Month,6,43,3,High,131.03327362060548,-29.733273620605488,1.0
33,17,43.27,1,Competitor,Competitor offered more data,87,Fields Landing,5036,Month-to-Month,United States,4290-BSXUX,Churned,0,0,Male,1,Fiber Optic,"40.726949, -124.217378",40.726949,-124.217378,1,79.65,1,0,1,Unknown,0,0,1,1,Bank Withdrawal,1,228,1,Q3,1,1,0,California,0,0,0,3,251.75,0,129.81,0.0,381.56,0,1,95537,1617,41.250515,Bhaktapur,Month-to-Month,6,43,3,High,94.21577247619629,-14.565772476196287,1.0
63,0,29.1,0,Unknown,Unknown,75,Galt,4840,Month-to-Month,United States,4291-HPAXL,Joined,1,0,Male,0,Fiber Optic,"38.274451, -121.259201",38.274451,-121.259201,0,19.85,0,2,0,Unknown,0,0,0,0,Credit Card,1,24194,0,Q3,0,3,0,California,0,0,0,1,19.85,0,29.1,0.0,48.95,0,0,95632,3087,11.350514,Bhaktapur,Month-to-Month,6,43,3,High,78.76577161788941,-58.91577161788941,0.0
25,52,8.95,0,Unknown,Unknown,71,Modesto,4704,Month-to-Month,United States,4291-SHSBH,Stayed,0,0,Male,1,Fiber Optic,"37.639029, -120.964772",37.639029,-120.964772,0,69.55,0,0,0,Offer E,0,0,1,0,Bank Withdrawal,1,27135,0,Q3,0,3,0,California,0,0,0,7,521.35,0,62.65,0.0,584.0,1,1,95354,1225,36.200516,Bhaktapur,Month-to-Month,6,43,3,High,78.80077362060547,-9.250773620605472,0.0
56,30,29.29,0,Unknown,Unknown,76,Raisin City,5219,Two Year,United States,4291-TPNFG,Stayed,0,1,Male,1,DSL,"36.594542, -119.905245",36.594542,-119.905245,1,82.3,1,0,1,Offer A,1,1,1,1,Bank Withdrawal,1,265,1,Q3,1,3,0,California,1,1,0,72,5980.55,140,2108.88,0.0,8229.43,0,0,93652,2744,42.575516,Bhaktapur,Two Year,6,43,3,High,118.74327362060546,-36.44327362060547,0.0
42,13,1.83,0,Unknown,Unknown,65,Litchfield,4023,Two Year,United States,4293-ETKAP,Stayed,1,0,Female,1,Cable,"40.507272, -120.338228",40.507272,-120.338228,1,79.4,1,1,10,Offer B,1,0,1,1,Bank Withdrawal,1,385,1,Q3,1,4,0,California,1,1,1,65,5071.9,0,118.95,0.0,5190.85,0,1,96117,2058,41.125515,Bhaktapur,Two Year,6,43,3,High,102.84827247619629,-23.44827247619628,0.0
78,19,5.93,0,Unknown,Unknown,79,San Quentin,6357,Two Year,United States,4295-YURET,Stayed,1,0,Female,1,DSL,"37.942551, -122.491642",37.942551,-122.491642,1,72.6,0,1,8,Offer B,0,1,1,1,Credit Card,1,6448,1,Q3,1,4,1,California,1,0,1,56,4084.35,140,332.08,0.0,4556.43,0,0,94964,3822,37.725513,Bhaktapur,Two Year,6,43,3,High,133.02827018737793,-60.42827018737793,0.0
57,0,13.89,0,Unknown,Unknown,56,Inglewood,5764,Two Year,United States,4299-OPXEJ,Stayed,0,0,Female,0,Fiber Optic,"33.956445, -118.358634",33.956445,-118.358634,0,19.55,0,0,0,Offer B,0,0,1,0,Bank Withdrawal,1,37527,0,Q3,0,5,0,California,0,0,0,56,1080.55,0,777.84,0.0,1858.39,0,0,90301,2793,11.200515,Bhaktapur,Two Year,6,43,3,High,72.660772190094,-53.110772190093996,0.0
43,6,34.34,0,Unknown,Unknown,68,Temple City,4544,Month-to-Month,United States,4299-SIMNS,Stayed,0,0,Male,1,Fiber Optic,"34.101608, -118.055848",34.101608,-118.055848,0,81.15,1,0,0,Offer E,0,1,1,0,Bank Withdrawal,1,32718,0,Q3,0,4,0,California,0,0,0,9,784.45,50,309.06,0.0,1143.51,0,0,91780,2107,42.000515,Bhaktapur,Month-to-Month,6,43,3,High,105.14077247619629,-23.990772476196284,0.0
25,46,25.83,0,Unknown,Unknown,51,San Francisco,5432,Month-to-Month,United States,4301-VVZKA,Stayed,0,0,Male,1,Fiber Optic,"37.800254, -122.436975",37.800254,-122.436975,1,75.4,1,0,1,Unknown,0,0,1,1,Bank Withdrawal,1,22920,0,Q3,1,5,0,California,0,0,0,16,1189.4,0,413.28,0.0,1602.68,1,1,94123,1225,39.125515,Bhaktapur,Month-to-Month,6,43,3,High,83.18827247619629,-7.788272476196283,0.0
74,18,32.9,0,Unknown,Unknown,34,Moreno Valley,6084,Two Year,United States,4304-XUMGI,Stayed,1,1,Male,1,DSL,"33.970661, -117.255039",33.970661,-117.255039,1,75.15,1,2,3,Unknown,1,1,1,1,Bank Withdrawal,1,46214,0,Q3,1,4,1,California,1,1,0,50,3822.45,0,1645.0,0.0,5467.45,0,1,92557,3626,39.000515,Bhaktapur,Two Year,6,43,3,High,131.02077247619627,-55.870772476196265,0.0
27,73,31.24,1,Attitude,Attitude of service provider,68,Santa Barbara,5543,Month-to-Month,United States,4307-KTUMW,Churned,0,1,Male,1,Fiber Optic,"34.457541, -119.631072",34.457541,-119.631072,1,93.9,1,0,1,Offer B,0,1,0,1,Bank Withdrawal,1,12741,0,Q3,1,1,0,California,1,1,0,53,5029.2,0,1655.72,0.0,6684.92,1,1,93108,1323,48.375515,Bhaktapur,Month-to-Month,6,43,3,High,99.0232724761963,-5.123272476196291,1.0
46,26,0.0,0,Unknown,Unknown,26,Westminster,5460,Two Year,United States,4312-GVYNH,Stayed,0,1,Female,1,Cable,"33.752591, -117.993661",33.752591,-117.993661,1,49.85,0,0,8,Unknown,0,1,1,1,Bank Withdrawal,0,88230,1,Q3,1,3,0,California,1,1,0,70,3370.2,0,0.0,0.0,3370.2,0,1,92683,2254,26.350515,Bhaktapur,Two Year,6,43,3,High,84.60577304840088,-34.755773048400876,0.0
61,0,34.29,0,Unknown,Unknown,30,Bradley,5512,Two Year,United States,4312-KFRXN,Stayed,0,0,Male,0,Fiber Optic,"35.842889, -121.004862",35.842889,-121.004862,1,25.4,1,0,2,Offer A,0,0,0,1,Credit Card,1,1363,0,Q3,1,3,0,California,0,0,0,72,1710.9,0,2468.88,0.0,4179.78,0,0,93426,2989,14.125515,Bhaktapur,Two Year,6,43,3,High,80.96827247619629,-55.56827247619629,0.0
35,53,45.61,0,Unknown,Unknown,33,Palo Alto,3202,Month-to-Month,United States,4316-XCSLJ,Stayed,1,0,Male,1,DSL,"37.444314, -122.149996",37.444314,-122.149996,0,50.3,0,3,0,Unknown,0,1,1,0,Credit Card,1,16198,0,Q3,0,3,0,California,0,0,0,17,846.8,0,775.37,0.0,1622.17,0,1,94301,1715,26.575514,Bhaktapur,Month-to-Month,6,43,3,High,74.16327075958253,-23.863270759582534,0.0
54,0,4.26,0,Unknown,Unknown,27,Likely,5651,One Year,United States,4323-ELYYB,Stayed,1,0,Male,0,Fiber Optic,"41.266008, -120.490731",41.266008,-120.490731,1,20.0,0,2,7,Unknown,0,0,0,1,Credit Card,1,277,0,Q3,1,3,0,California,0,0,0,13,218.55,0,55.38,0.0,273.93,0,0,96116,2646,11.425514,Bhaktapur,One Year,6,43,3,High,70.05827133178711,-50.05827133178711,0.0
42,26,24.83,0,Unknown,Unknown,23,Buttonwillow,5104,Month-to-Month,United States,4324-AHJKS,Stayed,0,1,Female,1,DSL,"35.451402, -119.488413",35.451402,-119.488413,0,55.8,0,0,0,Unknown,0,1,0,0,Credit Card,1,2078,0,Q3,0,4,0,California,0,0,0,5,300.4,0,124.15,0.0,424.55,0,1,93206,2058,29.325514,Bhaktapur,Month-to-Month,6,43,3,High,85.14827075958252,-29.34827075958252,0.0
30,59,5.74,0,Unknown,Unknown,41,Paynes Creek,2530,Month-to-Month,United States,4324-BZCKL,Stayed,1,1,Female,1,DSL,"40.343213, -121.815412",40.343213,-121.815412,1,55.55,0,2,6,Unknown,1,0,1,1,Credit Card,1,433,0,Q3,1,5,0,California,0,0,0,10,551.3,0,57.4,0.0,608.7,0,1,96075,1470,29.200514,Bhaktapur,Month-to-Month,6,43,3,High,73.20077075958253,-17.650770759582528,0.0
68,25,28.12,1,Price,Extra data charges,87,Pacific Palisades,2373,Month-to-Month,United States,4325-NFSKC,Churned,0,0,Male,1,Fiber Optic,"34.079449, -118.548306",34.079449,-118.548306,0,90.6,1,0,0,Offer D,0,1,1,0,Bank Withdrawal,1,22548,0,Q3,0,1,1,California,0,0,1,19,1660.0,0,534.28,0.0,2194.28,0,1,90272,3332,46.725513,Bhaktapur,Month-to-Month,6,43,3,High,136.72827018737792,-46.12827018737792,1.0
62,17,6.77,0,Unknown,Unknown,42,Vallejo,5843,One Year,United States,4328-VUFWD,Stayed,0,0,Female,1,DSL,"38.105733, -122.186338",38.105733,-122.186338,0,59.3,0,0,0,Unknown,0,0,0,0,Bank Withdrawal,1,51665,1,Q3,0,4,0,California,1,1,0,39,2209.15,0,264.03,0.0,2473.18,0,1,94591,3038,31.075514,Bhaktapur,One Year,6,43,3,High,107.37327075958251,-48.07327075958251,0.0
40,18,16.05,0,Unknown,Unknown,67,Cazadero,2102,Month-to-Month,United States,4329-YPDDQ,Stayed,0,1,Male,1,Fiber Optic,"38.578807, -123.19338",38.578807,-123.19338,0,108.2,0,0,0,Unknown,1,1,1,0,Bank Withdrawal,1,1575,1,Q3,0,3,0,California,1,1,1,20,2203.7,0,321.0,0.0,2524.7,0,1,95421,1960,55.525517,Bhaktapur,Month-to-Month,6,43,3,High,122.48827476501465,-14.288274765014648,0.0
78,5,32.54,0,Unknown,Unknown,32,Moreno Valley,2574,One Year,United States,4332-MUOEZ,Stayed,0,1,Male,1,Fiber Optic,"33.923149, -117.244933",33.923149,-117.244933,1,94.3,0,0,1,Unknown,0,1,0,1,Credit Card,1,61205,1,Q3,1,3,1,California,1,0,0,20,1818.3,0,650.8,0.0,2469.1,0,1,92553,3822,48.575516,Bhaktapur,One Year,6,43,3,High,149.30327362060547,-55.00327362060547,0.0
70,7,0.0,0,Unknown,Unknown,78,Cambria,4049,Two Year,United States,4334-HOWRP,Stayed,0,1,Male,1,DSL,"35.591387, -121.032256",35.591387,-121.032256,1,64.95,0,0,1,Offer A,1,1,1,1,Credit Card,0,6526,1,Q3,1,3,1,California,1,0,1,72,4546.0,30,0.0,0.0,4576.0,0,0,93428,3430,33.900517,Bhaktapur,Two Year,6,43,3,High,119.45077476501466,-54.500774765014654,0.0
57,11,17.19,0,Unknown,Unknown,43,Carlotta,5763,Month-to-Month,United States,4338-EYCER,Stayed,0,0,Male,1,DSL,"40.497283, -123.93037",40.497283,-123.93037,1,54.6,0,0,4,Unknown,0,0,0,1,Bank Withdrawal,1,1072,0,Q3,1,3,0,California,0,0,1,21,1125.2,0,360.99,0.0,1486.19,0,1,95528,2793,28.725515,Bhaktapur,Month-to-Month,6,43,3,High,98.94827304840088,-44.34827304840088,0.0
67,25,12.52,1,Competitor,Competitor had better devices,74,Garberville,2189,Month-to-Month,United States,4342-HENTK,Churned,0,0,Female,1,Fiber Optic,"40.057784, -123.679461",40.057784,-123.679461,0,70.65,0,0,0,Unknown,0,0,1,0,Bank Withdrawal,1,2423,0,Q3,0,1,1,California,0,0,0,2,142.35,0,25.04,0.0,167.39,0,1,95542,3283,36.750515,Bhaktapur,Month-to-Month,6,43,3,High,120.78577247619629,-50.13577247619628,1.0
19,27,44.66,0,Unknown,Unknown,50,Santa Monica,3442,One Year,United States,4342-HFXWS,Stayed,1,1,Female,1,DSL,"34.015481, -118.493231",34.015481,-118.493231,1,69.7,0,1,6,Offer B,0,1,0,1,Bank Withdrawal,1,5221,1,Q3,1,3,0,California,0,0,1,48,3023.65,0,2143.68,0.0,5167.33,1,1,90401,931,36.275517,Bhaktapur,One Year,6,43,3,High,73.03327476501465,-3.33327476501465,0.0
48,23,1.67,0,Unknown,Unknown,51,Mariposa,2463,Month-to-Month,United States,4343-EJVQB,Stayed,0,0,Male,1,Fiber Optic,"37.526791, -119.99437",37.526791,-119.99437,0,74.35,0,0,0,Unknown,0,1,0,0,Credit Card,1,10226,0,Q3,0,4,0,California,0,0,0,7,533.6,0,11.69,0.0,545.29,0,1,95338,2352,38.600513,Bhaktapur,Month-to-Month,6,43,3,High,104.94077018737792,-30.590770187377927,0.0
30,52,25.39,1,Attitude,Attitude of service provider,87,Mentone,4212,Month-to-Month,United States,4349-GFQHK,Churned,0,1,Male,1,DSL,"34.103578, -117.04054",34.103578,-117.04054,0,54.35,1,0,0,Offer E,0,0,0,0,Bank Withdrawal,1,7324,0,Q3,0,3,0,California,0,0,0,1,54.35,0,25.39,0.0,79.74,0,1,92359,1470,28.600515,Bhaktapur,Month-to-Month,6,43,3,High,72.30077304840088,-17.950773048400883,1.0
36,20,18.0,0,Unknown,Unknown,36,Van Nuys,4163,One Year,United States,4350-ZTLPI,Stayed,0,1,Female,1,Fiber Optic,"34.178483, -118.431791",34.178483,-118.431791,1,108.95,1,0,1,Offer B,1,0,1,1,Bank Withdrawal,1,40376,1,Q3,1,4,0,California,1,1,1,53,5718.2,0,954.0,0.0,6672.2,0,1,91401,1764,55.900517,Bhaktapur,One Year,6,43,3,High,119.13077476501465,-10.180774765014647,0.0
47,26,32.74,1,Price,Long distance charges,91,Quincy,3809,Month-to-Month,United States,4351-QLCSU,Churned,0,0,Female,1,DSL,"39.971228, -121.041166",39.971228,-121.041166,0,55.0,0,0,0,Unknown,0,0,1,0,Credit Card,1,6189,0,Q3,0,1,0,California,0,0,1,1,55.0,0,32.74,0.0,87.74,0,1,95971,2303,28.925514,Bhaktapur,Month-to-Month,6,43,3,High,89.44827133178711,-34.44827133178711,1.0
37,30,19.32,0,Unknown,Unknown,75,Monrovia,5580,Month-to-Month,United States,4353-HYOJD,Stayed,1,0,Female,1,DSL,"34.1528, -118.000482",34.1528,-118.000482,1,49.85,0,5,5,Offer C,1,0,0,1,Credit Card,1,41067,0,Q3,1,3,0,California,0,0,0,27,1336.15,0,521.64,0.0,1857.79,0,1,91016,1813,26.350515,Bhaktapur,Month-to-Month,6,43,3,High,75.78577304840087,-25.93577304840087,0.0
49,28,12.97,0,Unknown,Unknown,72,California Hot Springs,4170,One Year,United States,4355-CVPVS,Stayed,1,0,Female,1,Fiber Optic,"35.865795, -118.69759",35.865795,-118.69759,1,88.9,0,1,4,Unknown,0,0,0,1,Bank Withdrawal,1,226,0,Q3,1,5,0,California,1,1,1,56,4968.0,0,726.32,0.0,5694.32,0,1,93207,2401,45.875515,Bhaktapur,One Year,6,43,3,High,116.8332724761963,-27.933272476196294,0.0
27,42,15.18,0,Unknown,Unknown,78,Yucca Valley,4030,Month-to-Month,United States,4360-PNRQB,Stayed,0,0,Male,1,Fiber Optic,"34.159534, -116.425984",34.159534,-116.425984,0,75.6,1,0,0,Offer D,0,0,1,0,Bank Withdrawal,1,20486,0,Q3,0,5,0,California,0,0,0,18,1395.05,0,273.24,0.0,1668.29,1,1,92284,1323,39.225513,Bhaktapur,Month-to-Month,6,43,3,High,85.29827018737794,-9.698270187377943,0.0
75,29,0.0,0,Unknown,Unknown,72,Farmington,2494,Two Year,United States,4360-QRAVE,Stayed,0,1,Male,1,DSL,"37.956963, -120.863055",37.956963,-120.863055,0,36.65,0,0,0,Offer C,1,0,0,0,Bank Withdrawal,0,596,0,Q3,0,5,1,California,0,0,0,37,1315.0,0,0.0,0.0,1315.0,0,1,95230,3675,19.750515,Bhaktapur,Two Year,6,43,3,High,103.12577247619629,-66.47577247619628,0.0
23,59,21.56,1,Competitor,Competitor made better offer,80,Boulder Creek,3038,Month-to-Month,United States,4361-BKAXE,Churned,0,1,Female,1,Fiber Optic,"37.171727, -122.142961",37.171727,-122.142961,0,114.5,1,0,0,Offer B,1,1,1,0,Bank Withdrawal,1,10520,1,Q3,0,1,0,California,1,1,1,41,4527.45,0,883.96,0.0,5411.41,1,1,95006,1127,58.675514,Bhaktapur,Month-to-Month,6,43,3,High,110.5532713317871,3.9467286682128986,1.0
41,0,33.68,0,Unknown,Unknown,43,San Francisco,4399,Two Year,United States,4361-FEBGN,Stayed,0,0,Male,0,Fiber Optic,"37.746699, -122.442833",37.746699,-122.442833,0,20.15,0,0,0,Unknown,0,0,0,0,Credit Card,1,27906,0,Q3,0,5,0,California,0,0,0,48,982.95,0,1616.64,0.0,2599.59,0,0,94131,2009,11.500515,Bhaktapur,Two Year,6,43,3,High,57.43077247619629,-37.28077247619629,0.0
29,52,7.14,1,Attitude,Attitude of service provider,82,Greenfield,4067,Month-to-Month,United States,4361-JEIVL,Churned,1,0,Male,1,DSL,"36.248708, -121.386617",36.248708,-121.386617,0,44.4,0,3,0,Offer E,0,0,1,0,Bank Withdrawal,1,14204,0,Q3,0,3,0,California,0,1,0,1,44.4,0,7.14,0.0,51.54,1,1,93927,1421,23.625515,Bhaktapur,Month-to-Month,6,43,3,High,63.85827247619629,-19.458272476196292,1.0
38,0,22.34,0,Unknown,Unknown,31,San Clemente,4909,Month-to-Month,United States,4365-MSDYN,Stayed,0,0,Male,0,Fiber Optic,"33.429488, -117.609432",33.429488,-117.609432,1,19.55,0,0,7,Unknown,0,0,1,1,Bank Withdrawal,1,34946,0,Q3,1,5,0,California,0,0,0,8,161.15,0,178.72,0.0,339.87,0,0,92672,1862,11.200515,Bhaktapur,Month-to-Month,6,43,3,High,54.040772190093996,-34.49077219009399,0.0
73,30,29.41,1,Attitude,Attitude of service provider,90,Pismo Beach,5831,Month-to-Month,United States,4369-HTUIF,Churned,0,0,Male,1,Fiber Optic,"35.165668, -120.655842",35.165668,-120.655842,0,85.15,0,0,0,Offer E,0,1,1,0,Bank Withdrawal,1,8564,0,Q3,0,2,1,California,0,0,1,6,503.6,0,176.46,0.0,680.06,0,1,93449,3577,44.000515,Bhaktapur,Month-to-Month,6,43,3,High,137.5407724761963,-52.390772476196304,1.0
